Build,GPS Time,Interval ms,Channels,SIR ms,Header rows,N_freqs
4,1246190400.0,1000,76,100,5,5
Group A,Group B,Group C,Group D,Group E
L1/E1/S/B1I,L2/E6/B2I,L5/E5/B2A,L6/B1C,B3I
Time_ms,Channel,Sat_type,Sat_ID,Sat_PRN,Echo_Num,Sat_Pos_X,Sat_Pos_Y,Sat_Pos_Z,Sat_Vel_X,Sat_Vel_Y,Sat_Vel_Z,Azimuth,Elevation,Range,P-Range Group A,P-Range Group B,P-Range Group C,P-Range Group D,P-Range Group E,P-R_rate,Iono_delay Group A,Iono_delay Group B,Iono_delay Group C,Iono_delay Group D,Iono_delay Group E,Tropo_delay,P-R_Error,Signal_dB Group A,Signal_dB Group B,Signal_dB Group C,Signal_dB Group D,Signal_dB Group E,Ant_azimuth,Ant_elevation,Range_rate,P-R_Error_rate,Doppler_shift Group A,Doppler_shift Group B,Doppler_shift Group C,Doppler_shift Group D,Doppler_shift Group E,Delta_range Group A,Delta_range Group B,Delta_range Group C,Delta_range Group D,Delta_range Group E,Sat_Acc_X,Sat_Acc_Y,Sat_Acc_Z
6000,1,GPS,7,7,0,-9116993.6052,-12574945.3225,21832647.4433,2357.434,-1333.696,171.224,-0.4509,0.1105,25352409.8828,25369461.5956,0.0000,0.0000,0.0000,0.0000,-420.8486,1.46924e-08,0,0,0,0,6.92683e-08,0.0000,10.147,0.000,0.000,0.000,0.000,-2.0219,0.1105,-420.8396,0.0000,2211.5743,0.0000,0.0000,0.0000,0.0000,-420.9430,0.0000,0.0000,0.0000,0.0000,-0.054113,-0.150152,-0.452407
6000,2,GPS,10,10,0,24096250.8145,10899604.6550,-3380560.4389,253.425,434.937,3129.802,2.8267,0.3387,23844239.7645,23845354.5478,0.0000,0.0000,0.0000,0.0000,-672.9004,1.7534e-08,0,0,0,0,2.46318e-08,0.0000,10.679,0.000,0.000,0.000,0.000,1.2557,0.3387,-672.9002,0.0000,3536.1153,0.0000,0.0000,0.0000,0.0000,-672.8680,0.0000,0.0000,0.0000,0.0000,-0.315241,-0.208255,0.071116
6000,3,GPS,21,21,0,13928452.7671,9161795.0697,21445245.4416,-2077.284,1478.923,761.973,1.1897,1.2136,21109782.1383,21158248.8819,0.0000,0.0000,0.0000,0.0000,234.4958,6.54982e-09,0,0,0,0,8.82577e-09,0.0000,11.737,0.000,0.000,0.000,0.000,-0.3813,1.2136,234.5000,0.0000,-1232.2839,0.0000,0.0000,0.0000,0.0000,234.5071,0.0000,0.0000,0.0000,0.0000,0.012803,0.169498,-0.426503
6000,4,GPS,29,29,0,4426775.6763,24639656.8879,8819745.8629,-253.178,1109.813,-2962.084,1.5862,0.2369,24316271.8026,24268032.6938,0.0000,0.0000,0.0000,0.0000,593.1162,1.77242e-08,0,0,0,0,3.45125e-08,0.0000,10.509,0.000,0.000,0.000,0.000,0.0152,0.2369,593.1081,0.0000,-3116.8467,0.0000,0.0000,0.0000,0.0000,593.2416,0.0000,0.0000,0.0000,0.0000,0.091031,-0.357310,-0.188049
6000,5,GPS,27,27,0,12074759.7139,-14872734.0632,18150526.8351,169.464,2333.031,1816.877,-1.2895,0.6669,21977860.4494,22030198.1127,0.0000,0.0000,0.0000,0.0000,-478.2156,8.61566e-09,0,0,0,0,1.33379e-08,0.0000,11.387,0.000,0.000,0.000,0.000,-2.8605,0.6669,-478.2186,0.0000,2513.0401,0.0000,0.0000,0.0000,0.0000,-478.3451,0.0000,0.0000,0.0000,0.0000,0.142627,0.218720,-0.393664
6000,6,GPS,16,16,0,16635984.4304,-4795967.3285,20078183.6431,2080.171,1515.980,-1307.127,-1.3714,1.1956,20487132.5734,20503062.6758,0.0000,0.0000,0.0000,0.0000,-112.3279,6.44788e-09,0,0,0,0,8.88634e-09,0.0000,11.997,0.000,0.000,0.000,0.000,-2.9424,1.1956,-112.3290,0.0000,590.2872,0.0000,0.0000,0.0000,0.0000,-112.4379,0.0000,0.0000,0.0000,0.0000,-0.046218,-0.226312,-0.429471
6000,7,GPS,26,26,0,23019550.2126,1528135.2388,13294974.6885,1378.260,1000.401,-2480.028,-2.8966,1.1354,20712163.3294,20639583.6949,0.0000,0.0000,0.0000,0.0000,276.3629,7.04129e-09,0,0,0,0,9.11782e-09,0.0000,11.902,0.000,0.000,0.000,0.000,1.8156,1.1354,276.3656,0.0000,-1452.2966,0.0000,0.0000,0.0000,0.0000,276.2926,0.0000,0.0000,0.0000,0.0000,-0.217721,-0.225149,-0.280755
6000,8,GPS,20,20,0,21675898.9804,14100562.5399,6317029.8979,-885.871,7.014,2959.352,2.4826,0.6831,22127722.6542,21970108.6997,0.0000,0.0000,0.0000,0.0000,-492.5559,1.05819e-08,0,0,0,0,1.30722e-08,0.0000,11.328,0.000,0.000,0.000,0.000,0.9116,0.6831,-492.5547,0.0000,2588.3989,0.0000,0.0000,0.0000,0.0000,-492.5292,0.0000,0.0000,0.0000,0.0000,-0.341811,-0.093829,-0.133529
7000,1,GPS,7,7,0,-9114636.1951,-12576279.0958,21832818.4411,2357.380,-1333.846,170.771,-0.4510,0.1106,25351989.1231,25369040.8269,0.0000,0.0000,0.0000,0.0000,-420.6973,1.46912e-08,0,0,0,0,6.92347e-08,0.0000,10.147,0.000,0.000,0.000,0.000,-2.0220,0.1106,-420.6883,0.0000,2210.7792,0.0000,0.0000,0.0000,0.0000,-420.7583,0.0000,0.0000,0.0000,0.0000,-0.054169,-0.150126,-0.452410
7000,2,GPS,10,10,0,24096504.0828,10900039.4887,-3377430.5941,253.110,434.729,3129.873,2.8266,0.3388,23843566.8525,23844681.6356,0.0000,0.0000,0.0000,0.0000,-672.9188,1.75306e-08,0,0,0,0,2.46233e-08,0.0000,10.679,0.000,0.000,0.000,0.000,1.2556,0.3388,-672.9186,0.0000,3536.2121,0.0000,0.0000,0.0000,0.0000,-672.9086,0.0000,0.0000,0.0000,0.0000,-0.315276,-0.208214,0.071051
7000,3,GPS,21,21,0,13926375.4910,9163274.0762,21446007.2005,-2077.271,1479.092,761.546,1.1896,1.2135,21110016.6456,21158483.3850,0.0000,0.0000,0.0000,0.0000,234.5166,6.55004e-09,0,0,0,0,8.82615e-09,0.0000,11.737,0.000,0.000,0.000,0.000,-0.3814,1.2135,234.5208,0.0000,-1232.3932,0.0000,0.0000,0.0000,0.0000,234.5030,0.0000,0.0000,0.0000,0.0000,0.012858,0.169476,-0.426517
7000,4,GPS,29,29,0,4426522.5443,24640766.5197,8816783.6905,-253.087,1109.455,-2962.272,1.5863,0.2368,24316864.8363,24268625.7356,0.0000,0.0000,0.0000,0.0000,592.9871,1.77274e-08,0,0,0,0,3.45265e-08,0.0000,10.509,0.000,0.000,0.000,0.000,0.0153,0.2368,592.9790,0.0000,-3116.1681,0.0000,0.0000,0.0000,0.0000,593.0367,0.0000,0.0000,0.0000,0.0000,0.090984,-0.357343,-0.187987
7000,5,GPS,27,27,0,12074929.2496,-14870400.9192,18152343.5182,169.607,2333.250,1816.483,-1.2894,0.6670,21977382.3176,22029719.9838,0.0000,0.0000,0.0000,0.0000,-478.0577,8.61479e-09,0,0,0,0,1.3336e-08,0.0000,11.387,0.000,0.000,0.000,0.000,-2.8604,0.6670,-478.0606,0.0000,2512.2099,0.0000,0.0000,0.0000,0.0000,-478.1280,0.0000,0.0000,0.0000,0.0000,0.142660,0.218661,-0.393705
7000,6,GPS,16,16,0,16638064.5788,-4794451.4609,20076876.3011,2080.124,1515.754,-1307.556,-1.3717,1.1957,20487020.3338,20502950.4372,0.0000,0.0000,0.0000,0.0000,-112.1570,6.44786e-09,0,0,0,0,8.88605e-09,0.0000,11.997,0.000,0.000,0.000,0.000,-2.9427,1.1957,-112.1581,0.0000,589.3892,0.0000,0.0000,0.0000,0.0000,-112.2385,0.0000,0.0000,0.0000,0.0000,-0.046278,-0.226323,-0.429445
7000,7,GPS,26,26,0,23020928.3625,1529135.5263,13292494.5225,1378.042,1000.176,-2480.309,-2.8967,1.1353,20712439.7591,20639860.1219,0.0000,0.0000,0.0000,0.0000,276.4883,7.04183e-09,0,0,0,0,9.11836e-09,0.0000,11.902,0.000,0.000,0.000,0.000,1.8155,1.1353,276.4910,0.0000,-1452.9557,0.0000,0.0000,0.0000,0.0000,276.4267,0.0000,0.0000,0.0000,0.0000,-0.217773,-0.225133,-0.280703
7000,8,GPS,20,20,0,21675012.9374,14100569.5074,6319989.1876,-886.212,6.921,2959.218,2.4826,0.6832,22127230.1013,21969616.1455,0.0000,0.0000,0.0000,0.0000,-492.5434,1.05804e-08,0,0,0,0,1.30704e-08,0.0000,11.328,0.000,0.000,0.000,0.000,0.9116,0.6832,-492.5422,0.0000,2588.3332,0.0000,0.0000,0.0000,0.0000,-492.5532,0.0000,0.0000,0.0000,0.0000,-0.341811,-0.093779,-0.133591
8000,1,GPS,7,7,0,-9112278.8391,-12577613.0192,21832988.9864,2357.326,-1333.997,170.319,-0.4511,0.1106,25351568.4953,25368620.1901,0.0000,0.0000,0.0000,0.0000,-420.5810,1.469e-08,0,0,0,0,6.92012e-08,0.0000,10.147,0.000,0.000,0.000,0.000,-2.0221,0.1106,-420.5720,0.0000,2210.1679,0.0000,0.0000,0.0000,0.0000,-420.6264,0.0000,0.0000,0.0000,0.0000,-0.054225,-0.150095,-0.452418
8000,2,GPS,10,10,0,24096757.0357,10900474.1141,-3374300.6783,252.795,434.520,3129.944,2.8266,0.3390,23842893.9343,23844008.7172,0.0000,0.0000,0.0000,0.0000,-672.9141,1.75272e-08,0,0,0,0,2.46148e-08,0.0000,10.680,0.000,0.000,0.000,0.000,1.2556,0.3390,-672.9139,0.0000,3536.1877,0.0000,0.0000,0.0000,0.0000,-672.9148,0.0000,0.0000,0.0000,0.0000,-0.315313,-0.208173,0.070996
8000,3,GPS,21,21,0,13924298.2278,9164753.2521,21446768.5330,-2077.258,1479.262,761.120,1.1895,1.2133,21110251.1881,21158717.9232,0.0000,0.0000,0.0000,0.0000,234.5635,6.55025e-09,0,0,0,0,8.82652e-09,0.0000,11.737,0.000,0.000,0.000,0.000,-0.3815,1.2133,234.5677,0.0000,-1232.6395,0.0000,0.0000,0.0000,0.0000,234.5381,0.0000,0.0000,0.0000,0.0000,0.012907,0.169458,-0.426528
8000,4,GPS,29,29,0,4426269.5034,24641875.7941,8813821.3302,-252.996,1109.098,-2962.460,1.5864,0.2367,24317457.7861,24269218.6935,0.0000,0.0000,0.0000,0.0000,592.9376,1.77306e-08,0,0,0,0,3.45404e-08,0.0000,10.509,0.000,0.000,0.000,0.000,0.0154,0.2367,592.9295,0.0000,-3115.9082,0.0000,0.0000,0.0000,0.0000,592.9528,0.0000,0.0000,0.0000,0.0000,0.090930,-0.357370,-0.187935
8000,5,GPS,27,27,0,12075098.9279,-14868067.5565,18154159.8077,169.749,2333.468,1816.090,-1.2893,0.6671,21976904.3080,22029241.9772,0.0000,0.0000,0.0000,0.0000,-477.9620,8.61392e-09,0,0,0,0,1.3334e-08,0.0000,11.387,0.000,0.000,0.000,0.000,-2.8603,0.6671,-477.9649,0.0000,2511.7072,0.0000,0.0000,0.0000,0.0000,-478.0058,0.0000,0.0000,0.0000,0.0000,0.142687,0.218593,-0.393747
8000,6,GPS,16,16,0,16640144.6810,-4792935.8196,20075568.5297,2080.078,1515.528,-1307.986,-1.3720,1.1958,20486908.2473,20502838.3517,0.0000,0.0000,0.0000,0.0000,-112.0162,6.44784e-09,0,0,0,0,8.88576e-09,0.0000,11.997,0.000,0.000,0.000,0.000,-2.9430,1.1958,-112.0173,0.0000,588.6493,0.0000,0.0000,0.0000,0.0000,-112.0853,0.0000,0.0000,0.0000,0.0000,-0.046343,-0.226344,-0.429415
8000,7,GPS,26,26,0,23022306.2947,1530135.5886,13290014.0758,1377.825,999.951,-2480.589,-2.8969,1.1352,20712716.3079,20640136.6680,0.0000,0.0000,0.0000,0.0000,276.6043,7.04238e-09,0,0,0,0,9.1189e-09,0.0000,11.902,0.000,0.000,0.000,0.000,1.8153,1.1352,276.6070,0.0000,-1453.5655,0.0000,0.0000,0.0000,0.0000,276.5458,0.0000,0.0000,0.0000,0.0000,-0.217822,-0.225110,-0.280659
8000,8,GPS,20,20,0,21674126.5526,14100576.3811,6322948.3437,-886.554,6.827,2959.084,2.4825,0.6834,22126737.5817,21969123.6247,0.0000,0.0000,0.0000,0.0000,-492.4928,1.0579e-08,0,0,0,0,1.30686e-08,0.0000,11.328,0.000,0.000,0.000,0.000,0.9115,0.6834,-492.4915,0.0000,2588.0671,0.0000,0.0000,0.0000,0.0000,-492.5199,0.0000,0.0000,0.0000,0.0000,-0.341816,-0.093730,-0.133649
9000,1,GPS,7,7,0,-9109921.5374,-12578947.0927,21833159.0793,2357.271,-1334.147,169.866,-0.4512,0.1107,25351147.9734,25368199.6592,0.0000,0.0000,0.0000,0.0000,-420.4813,1.46889e-08,0,0,0,0,6.91676e-08,0.0000,10.147,0.000,0.000,0.000,0.000,-2.0222,0.1107,-420.4723,0.0000,2209.6440,0.0000,0.0000,0.0000,0.0000,-420.5205,0.0000,0.0000,0.0000,0.0000,-0.054283,-0.150065,-0.452419
9000,2,GPS,10,10,0,24097009.6734,10900908.5313,-3371170.6915,252.479,434.312,3130.015,2.8266,0.3391,23842221.0285,23843335.8113,0.0000,0.0000,0.0000,0.0000,-672.8978,1.75238e-08,0,0,0,0,2.46063e-08,0.0000,10.680,0.000,0.000,0.000,0.000,1.2556,0.3391,-672.8976,0.0000,3536.1016,0.0000,0.0000,0.0000,0.0000,-672.9024,0.0000,0.0000,0.0000,0.0000,-0.315345,-0.208134,0.070920
9000,3,GPS,21,21,0,13922220.9775,9166232.5974,21447529.4388,-2077.245,1479.431,760.693,1.1893,1.2132,21110485.7853,21158952.5163,0.0000,0.0000,0.0000,0.0000,234.6230,6.55047e-09,0,0,0,0,8.82689e-09,0.0000,11.737,0.000,0.000,0.000,0.000,-0.3817,1.2132,234.6272,0.0000,-1232.9520,0.0000,0.0000,0.0000,0.0000,234.5929,0.0000,0.0000,0.0000,0.0000,0.012968,0.169429,-0.426541
9000,4,GPS,29,29,0,4426016.5534,24642984.7111,8810858.7820,-252.905,1108.741,-2962.648,1.5865,0.2366,24318050.7081,24269811.6237,0.0000,0.0000,0.0000,0.0000,592.9246,1.77338e-08,0,0,0,0,3.45543e-08,0.0000,10.508,0.000,0.000,0.000,0.000,0.0155,0.2366,592.9165,0.0000,-3115.8398,0.0000,0.0000,0.0000,0.0000,592.9250,0.0000,0.0000,0.0000,0.0000,0.090885,-0.357405,-0.187860
9000,5,GPS,27,27,0,12075268.7490,-14865733.9752,18155975.7034,169.892,2333.687,1815.696,-1.2892,0.6673,21976426.3779,22028764.0499,0.0000,0.0000,0.0000,0.0000,-477.8943,8.61305e-09,0,0,0,0,1.33321e-08,0.0000,11.387,0.000,0.000,0.000,0.000,-2.8602,0.6673,-477.8972,0.0000,2511.3514,0.0000,0.0000,0.0000,0.0000,-477.9264,0.0000,0.0000,0.0000,0.0000,0.142718,0.218538,-0.393783
9000,6,GPS,16,16,0,16642224.7367,-4791420.4047,20074260.3288,2080.032,1515.301,-1308.415,-1.3723,1.1959,20486796.2945,20502726.4000,0.0000,0.0000,0.0000,0.0000,-111.8884,6.44782e-09,0,0,0,0,8.88547e-09,0.0000,11.997,0.000,0.000,0.000,0.000,-2.9433,1.1959,-111.8894,0.0000,587.9773,0.0000,0.0000,0.0000,0.0000,-111.9516,0.0000,0.0000,0.0000,0.0000,-0.046410,-0.226363,-0.429383
9000,7,GPS,26,26,0,23023684.0090,1531135.4259,13287533.3484,1377.607,999.726,-2480.870,-2.8971,1.1351,20712992.9719,20640413.3293,0.0000,0.0000,0.0000,0.0000,276.7173,7.04292e-09,0,0,0,0,9.11944e-09,0.0000,11.902,0.000,0.000,0.000,0.000,1.8151,1.1351,276.7201,0.0000,-1454.1594,0.0000,0.0000,0.0000,0.0000,276.6609,0.0000,0.0000,0.0000,0.0000,-0.217880,-0.225098,-0.280601
9000,8,GPS,20,20,0,21673239.8260,14100583.1612,6325907.3662,-886.896,6.733,2958.951,2.4824,0.6835,22126245.1246,21968631.1663,0.0000,0.0000,0.0000,0.0000,-492.4236,1.05775e-08,0,0,0,0,1.30667e-08,0.0000,11.329,0.000,0.000,0.000,0.000,0.9114,0.6835,-492.4224,0.0000,2587.7037,0.0000,0.0000,0.0000,0.0000,-492.4574,0.0000,0.0000,0.0000,0.0000,-0.341812,-0.093682,-0.133717
10000,1,GPS,7,7,0,-9107564.2900,-12580281.3163,21833328.7199,2357.217,-1334.297,169.414,-0.4513,0.1108,25350727.5476,25367779.2244,0.0000,0.0000,0.0000,0.0000,-420.3894,1.46877e-08,0,0,0,0,6.91341e-08,0.0000,10.147,0.000,0.000,0.000,0.000,-2.0223,0.1108,-420.3804,0.0000,2209.1613,0.0000,0.0000,0.0000,0.0000,-420.4244,0.0000,0.0000,0.0000,0.0000,-0.054338,-0.150039,-0.452426
10000,2,GPS,10,10,0,24097261.9957,10901342.7404,-3368040.6338,252.164,434.104,3130.086,2.8265,0.3392,23841548.1413,23842662.9239,0.0000,0.0000,0.0000,0.0000,-672.8761,1.75203e-08,0,0,0,0,2.45978e-08,0.0000,10.680,0.000,0.000,0.000,0.000,1.2555,0.3392,-672.8759,0.0000,3535.9880,0.0000,0.0000,0.0000,0.0000,-672.8838,0.0000,0.0000,0.0000,0.0000,-0.315380,-0.208098,0.070851
10000,3,GPS,21,21,0,13920143.7402,9167712.1122,21448289.9182,-2077.232,1479.601,760.267,1.1892,1.2131,21110720.4447,21159187.1715,0.0000,0.0000,0.0000,0.0000,234.6883,6.55069e-09,0,0,0,0,8.82727e-09,0.0000,11.737,0.000,0.000,0.000,0.000,-0.3818,1.2131,234.6924,0.0000,-1233.2951,0.0000,0.0000,0.0000,0.0000,234.6550,0.0000,0.0000,0.0000,0.0000,0.013025,0.169404,-0.426558
10000,4,GPS,29,29,0,4425763.6943,24644093.2707,8807896.0458,-252.814,1108.383,-2962.836,1.5866,0.2365,24318643.6260,24270404.5496,0.0000,0.0000,0.0000,0.0000,592.9293,1.7737e-08,0,0,0,0,3.45683e-08,0.0000,10.508,0.000,0.000,0.000,0.000,0.0156,0.2365,592.9212,0.0000,-3115.8645,0.0000,0.0000,0.0000,0.0000,592.9208,0.0000,0.0000,0.0000,0.0000,0.090839,-0.357436,-0.187793
10000,5,GPS,27,27,0,12075438.7127,-14863400.1754,18157791.2053,170.035,2333.905,1815.302,-1.2891,0.6674,21975948.5083,22028286.1833,0.0000,0.0000,0.0000,0.0000,-477.8404,8.61217e-09,0,0,0,0,1.33301e-08,0.0000,11.388,0.000,0.000,0.000,0.000,-2.8601,0.6674,-477.8433,0.0000,2511.0681,0.0000,0.0000,0.0000,0.0000,-477.8658,0.0000,0.0000,0.0000,0.0000,0.142746,0.218481,-0.393818
10000,6,GPS,16,16,0,16644304.7461,-4789905.2161,20072951.6986,2079.985,1515.075,-1308.844,-1.3726,1.1960,20486684.4660,20502614.5725,0.0000,0.0000,0.0000,0.0000,-111.7671,6.44781e-09,0,0,0,0,8.88518e-09,0.0000,11.997,0.000,0.000,0.000,0.000,-2.9436,1.1960,-111.7681,0.0000,587.3401,0.0000,0.0000,0.0000,0.0000,-111.8274,0.0000,0.0000,0.0000,0.0000,-0.046473,-0.226381,-0.429355
10000,7,GPS,26,26,0,23025061.5055,1532135.0380,13285052.3404,1377.389,999.501,-2481.151,-2.8972,1.1349,20713269.7474,20640690.1021,0.0000,0.0000,0.0000,0.0000,276.8284,7.04347e-09,0,0,0,0,9.11998e-09,0.0000,11.902,0.000,0.000,0.000,0.000,1.8150,1.1349,276.8311,0.0000,-1454.7428,0.0000,0.0000,0.0000,0.0000,276.7725,0.0000,0.0000,0.0000,0.0000,-0.217934,-0.225083,-0.280547
10000,8,GPS,20,20,0,21672352.7575,14100589.8475,6328866.2549,-887.238,6.639,2958.817,2.4823,0.6836,22125752.7404,21968138.7809,0.0000,0.0000,0.0000,0.0000,-492.3459,1.0576e-08,0,0,0,0,1.30649e-08,0.0000,11.329,0.000,0.000,0.000,0.000,0.9113,0.6836,-492.3446,0.0000,2587.2952,0.0000,0.0000,0.0000,0.0000,-492.3844,0.0000,0.0000,0.0000,0.0000,-0.341810,-0.093634,-0.133784
11000,1,GPS,7,7,0,-9105207.0969,-12581615.6899,21833497.9079,2357.163,-1334.447,168.962,-0.4513,0.1108,25350307.2120,25367358.8799,0.0000,0.0000,0.0000,0.0000,-420.3001,1.46866e-08,0,0,0,0,6.91007e-08,0.0000,10.147,0.000,0.000,0.000,0.000,-2.0223,0.1108,-420.2912,0.0000,2208.6922,0.0000,0.0000,0.0000,0.0000,-420.3341,0.0000,0.0000,0.0000,0.0000,-0.054395,-0.150007,-0.452433
11000,2,GPS,10,10,0,24097514.0026,10901776.7414,-3364910.5052,251.849,433.896,3130.157,2.8265,0.3393,23840875.2771,23841990.0594,0.0000,0.0000,0.0000,0.0000,-672.8528,1.75169e-08,0,0,0,0,2.45894e-08,0.0000,10.680,0.000,0.000,0.000,0.000,1.2555,0.3393,-672.8526,0.0000,3535.8651,0.0000,0.0000,0.0000,0.0000,-672.8609,0.0000,0.0000,0.0000,0.0000,-0.315414,-0.208059,0.070783
11000,3,GPS,21,21,0,13918066.5159,9169191.7964,21449049.9710,-2077.219,1479.770,759.840,1.1890,1.2130,21110955.1706,21159421.8932,0.0000,0.0000,0.0000,0.0000,234.7555,6.5509e-09,0,0,0,0,8.82764e-09,0.0000,11.737,0.000,0.000,0.000,0.000,-0.3820,1.2130,234.7597,0.0000,-1233.6485,0.0000,0.0000,0.0000,0.0000,234.7215,0.0000,0.0000,0.0000,0.0000,0.013082,0.169382,-0.426569
11000,4,GPS,29,29,0,4425510.9260,24645201.4729,8804933.1219,-252.723,1108.026,-2963.024,1.5866,0.2364,24319236.5515,24270997.4832,0.0000,0.0000,0.0000,0.0000,592.9399,1.77402e-08,0,0,0,0,3.45822e-08,0.0000,10.508,0.000,0.000,0.000,0.000,0.0156,0.2364,592.9318,0.0000,-3115.9202,0.0000,0.0000,0.0000,0.0000,592.9285,0.0000,0.0000,0.0000,0.0000,0.090788,-0.357468,-0.187736
11000,5,GPS,27,27,0,12075608.8192,-14861066.1571,18159606.3135,170.178,2334.124,1814.908,-1.2891,0.6675,21975470.6905,22027808.3685,0.0000,0.0000,0.0000,0.0000,-477.7911,8.6113e-09,0,0,0,0,1.33282e-08,0.0000,11.388,0.000,0.000,0.000,0.000,-2.8601,0.6675,-477.7940,0.0000,2510.8089,0.0000,0.0000,0.0000,0.0000,-477.8140,0.0000,0.0000,0.0000,0.0000,0.142773,0.218416,-0.393864
11000,6,GPS,16,16,0,16646384.7090,-4788390.2539,20071642.6390,2079.939,1514.848,-1309.274,-1.3729,1.1961,20486572.7580,20502502.8655,0.0000,0.0000,0.0000,0.0000,-111.6480,6.44779e-09,0,0,0,0,8.88488e-09,0.0000,11.997,0.000,0.000,0.000,0.000,-2.9439,1.1961,-111.6491,0.0000,586.7144,0.0000,0.0000,0.0000,0.0000,-111.7069,0.0000,0.0000,0.0000,0.0000,-0.046543,-0.226402,-0.429321
11000,7,GPS,26,26,0,23026438.7840,1533134.4251,13282571.0518,1377.171,999.275,-2481.431,-2.8974,1.1348,20713546.6341,20640966.9860,0.0000,0.0000,0.0000,0.0000,276.9387,7.04402e-09,0,0,0,0,9.12052e-09,0.0000,11.902,0.000,0.000,0.000,0.000,1.8148,1.1348,276.9414,0.0000,-1455.3228,0.0000,0.0000,0.0000,0.0000,276.8836,0.0000,0.0000,0.0000,0.0000,-0.217988,-0.225063,-0.280494
11000,8,GPS,20,20,0,21671465.3472,14100596.4402,6331825.0099,-887.580,6.546,2958.683,2.4822,0.6837,22125260.4359,21967646.4751,0.0000,0.0000,0.0000,0.0000,-492.2653,1.05746e-08,0,0,0,0,1.30631e-08,0.0000,11.329,0.000,0.000,0.000,0.000,0.9112,0.6837,-492.2640,0.0000,2586.8716,0.0000,0.0000,0.0000,0.0000,-492.3048,0.0000,0.0000,0.0000,0.0000,-0.341814,-0.093584,-0.133847
12000,1,GPS,7,7,0,-9102849.9582,-12582950.2135,21833666.6436,2357.108,-1334.597,168.509,-0.4514,0.1109,25349886.9647,25366938.6236,0.0000,0.0000,0.0000,0.0000,-420.2124,1.46854e-08,0,0,0,0,6.90673e-08,0.0000,10.147,0.000,0.000,0.000,0.000,-2.0224,0.1109,-420.2035,0.0000,2208.2312,0.0000,0.0000,0.0000,0.0000,-420.2459,0.0000,0.0000,0.0000,0.0000,-0.054454,-0.149978,-0.452437
12000,2,GPS,10,10,0,24097765.6941,10902210.5343,-3361780.3059,251.533,433.688,3130.228,2.8264,0.3395,23840202.4366,23841317.2188,0.0000,0.0000,0.0000,0.0000,-672.8285,1.75135e-08,0,0,0,0,2.45809e-08,0.0000,10.681,0.000,0.000,0.000,0.000,1.2554,0.3395,-672.8283,0.0000,3535.7376,0.0000,0.0000,0.0000,0.0000,-672.8371,0.0000,0.0000,0.0000,0.0000,-0.315445,-0.208019,0.070717
12000,3,GPS,21,21,0,13915989.3047,9170671.6499,21449809.5972,-2077.206,1479.939,759.414,1.1889,1.2129,21111189.9645,21159656.6829,0.0000,0.0000,0.0000,0.0000,234.8239,6.55112e-09,0,0,0,0,8.82801e-09,0.0000,11.737,0.000,0.000,0.000,0.000,-0.3821,1.2129,234.8281,0.0000,-1234.0078,0.0000,0.0000,0.0000,0.0000,234.7895,0.0000,0.0000,0.0000,0.0000,0.013139,0.169361,-0.426586
12000,4,GPS,29,29,0,4425258.2485,24646309.3176,8801970.0103,-252.633,1107.668,-2963.211,1.5867,0.2363,24319829.4905,24271590.4304,0.0000,0.0000,0.0000,0.0000,592.9544,1.77434e-08,0,0,0,0,3.45962e-08,0.0000,10.508,0.000,0.000,0.000,0.000,0.0157,0.2363,592.9463,0.0000,-3115.9965,0.0000,0.0000,0.0000,0.0000,592.9420,0.0000,0.0000,0.0000,0.0000,0.090740,-0.357495,-0.187672
12000,5,GPS,27,27,0,12075779.0685,-14858731.9205,18161421.0277,170.320,2334.342,1814.514,-1.2890,0.6676,21974992.9196,22027330.6005,0.0000,0.0000,0.0000,0.0000,-477.7449,8.61043e-09,0,0,0,0,1.33262e-08,0.0000,11.388,0.000,0.000,0.000,0.000,-2.8600,0.6676,-477.7479,0.0000,2510.5665,0.0000,0.0000,0.0000,0.0000,-477.7671,0.0000,0.0000,0.0000,0.0000,0.142804,0.218357,-0.393901
12000,6,GPS,16,16,0,16648464.6253,-4786875.5181,20070333.1501,2079.892,1514.622,-1309.703,-1.3732,1.1961,20486461.1676,20502391.2762,0.0000,0.0000,0.0000,0.0000,-111.5306,6.44777e-09,0,0,0,0,8.88459e-09,0.0000,11.997,0.000,0.000,0.000,0.000,-2.9442,1.1961,-111.5317,0.0000,586.0974,0.0000,0.0000,0.0000,0.0000,-111.5892,0.0000,0.0000,0.0000,0.0000,-0.046609,-0.226420,-0.429290
12000,7,GPS,26,26,0,23027815.8446,1534133.5871,13280089.4828,1376.953,999.050,-2481.712,-2.8975,1.1347,20713823.6303,20641243.9795,0.0000,0.0000,0.0000,0.0000,277.0483,7.04456e-09,0,0,0,0,9.12106e-09,0.0000,11.901,0.000,0.000,0.000,0.000,1.8147,1.1347,277.0511,0.0000,-1455.8988,0.0000,0.0000,0.0000,0.0000,276.9932,0.0000,0.0000,0.0000,0.0000,-0.218040,-0.225047,-0.280443
